mode,keys_checked,checks_performed,avg_before_if_ns,avg_after_if_ns,avg_total_ns,checks_before_if,checks_after_if, total_decaps_time
Hybridized,55,44,8342701.77,12777878.00,8633494.84,44,1,393185381.00
Hybridized,55,26,8164574.23,12806495.00,8657576.46,26,1,238689381.00
Hybridized,55,31,8106347.55,12550435.00,8511614.65,31,1,277148294.00
Hybridized,55,29,8130933.03,12771707.00,8571657.14,29,1,261953293.00
Hybridized,55,47,8169684.96,13133148.00,8449484.79,47,1,410274161.00
Hybridized,55,49,8074478.37,12758833.00,8335181.35,49,1,421682800.00
Hybridized,55,31,8352593.58,12717569.00,8763265.23,31,1,285144572.00
Hybridized,55,43,8040482.63,12673945.00,8335580.95,43,1,372456097.00
Hybridized,55,47,8143533.89,12638844.00,8412792.66,47,1,409434754.00
Hybridized,55,43,8161147.19,13270390.00,8470117.86,43,1,377376709.00
Hybridized,55,21,8302717.62,12563409.00,8901487.76,21,1,200180978.00
Hybridized,55,1,8017311.00,13532889.00,21551344.00,1,1,35160280.00
Hybridized,55,26,8118148.81,13578956.00,8640759.54,26,1,237716066.00
Hybridized,55,38,8324095.74,13068251.00,8668426.45,38,1,342486894.00
Hybridized,55,47,8230495.00,12866435.00,8504623.26,47,1,412864872.00
Hybridized,55,9,8179741.67,12860609.00,9609186.89,9,1,99657906.00
Hybridized,55,49,8190103.14,12615227.00,8447941.22,49,1,427296047.00
Hybridized,55,50,8049965.92,12573534.00,8301759.60,50,1,428382769.00
Hybridized,55,50,8078850.36,12980011.00,8338787.92,50,1,430707853.00
Hybridized,55,10,8736096.60,12926054.00,10029192.50,10,1,113521270.00
Hybridized,55,54,8151333.54,13153342.00,8395250.63,54,1,466972061.00
Hybridized,55,49,8181678.18,13084417.00,8449149.16,49,1,427545746.00
Hybridized,55,24,8159589.12,12875054.00,8696528.46,24,1,221761828.00
Hybridized,55,26,8190246.04,12396853.00,8667403.46,26,1,238582523.00
Hybridized,55,26,8083253.73,13243789.00,8593031.69,26,1,236636161.00
Hybridized,55,52,8184263.23,12967255.00,8434036.73,52,1,451603120.00
Hybridized,55,8,8304381.88,13368506.00,9975854.62,8,1,93764455.00
Hybridized,55,27,8107941.67,13368745.00,8603410.44,27,1,245827881.00
Hybridized,55,33,8163442.09,12798825.00,8551657.91,33,1,295188385.00
Hybridized,55,3,8480289.33,13714890.00,13052653.33,3,1,53149504.00
Hybridized,55,29,8068143.03,12931110.00,8514420.41,29,1,260873562.00
Hybridized,55,9,8324619.89,13054283.00,9775626.00,9,1,101257530.00
Hybridized,55,48,8242305.29,12708351.00,8507387.69,48,1,421872446.00
Hybridized,55,52,8091568.60,13187615.00,8345580.10,52,1,447053101.00
Hybridized,55,9,8211627.22,12956189.00,9651802.11,9,1,100499404.00
Hybridized,55,45,8099043.87,12577380.00,8378939.93,45,1,390297951.00
Hybridized,55,8,8024262.25,12517622.00,9589375.88,8,1,90206051.00
Hybridized,55,19,7876743.53,12661028.00,8543461.74,19,1,175295760.00
Hybridized,55,24,8135348.50,13062727.00,8680029.12,24,1,221233643.00
Hybridized,55,21,8146448.81,12555759.00,8744759.19,21,1,197019350.00
Hybridized,55,29,8035868.21,12984589.00,8484021.17,29,1,259410303.00
Hybridized,55,32,8047837.91,12726117.00,8445847.03,32,1,283576945.00
Hybridized,55,45,8061554.40,12846010.00,8347391.27,45,1,388722582.00
Hybridized,55,35,8088083.40,13241298.00,8466820.89,35,1,309517685.00
Hybridized,55,23,7986676.78,12816835.00,8544312.35,23,1,209924745.00
Hybridized,55,29,8055557.97,12817803.00,8497913.69,29,1,259631903.00
Hybridized,55,24,7985317.79,13126942.00,8532710.92,24,1,217791053.00
Hybridized,55,10,7986725.70,12834066.00,9270638.50,10,1,105620370.00
Hybridized,55,51,8006714.00,13089904.00,8263733.84,51,1,434414142.00
Hybridized,55,55,8220433.35,12705318.00,8451769.75,55,1,478040527.00
Hybridized,55,53,8051216.58,12757220.00,8294192.11,53,1,452543041.00
Hybridized,55,42,8015432.60,12857088.00,8326569.64,42,1,363136212.00
Hybridized,55,40,8048317.17,12505041.00,8361296.47,40,1,347381872.00
Hybridized,55,15,8120414.80,12744438.00,8970445.53,15,1,147901685.00
Hybridized,55,31,8019083.87,12519483.00,8423262.74,31,1,274652592.00
Hybridized,55,21,8001832.62,12767936.00,8610159.14,21,1,194688046.00
Hybridized,55,18,8055943.00,12825121.00,8768824.28,18,1,171131832.00
Hybridized,55,30,8007698.50,13151009.00,8446428.70,30,1,266344707.00
Hybridized,55,29,7981606.00,12975800.00,8429412.66,29,1,258191457.00
Hybridized,55,14,8183074.21,12643796.00,9086797.79,14,1,140123353.00
Hybridized,55,40,7981676.83,12659288.00,8298520.80,40,1,345018014.00
Hybridized,55,19,8116226.58,12762641.00,8788397.63,19,1,180465924.00
Hybridized,55,32,8070190.56,12669129.00,8466449.12,32,1,283866701.00
Hybridized,55,2,8254678.50,12751224.00,14631250.50,2,1,42198198.00
Hybridized,55,19,8013508.63,12717687.00,8683216.32,19,1,178102352.00
Hybridized,55,2,8439159.00,12558584.00,14719251.50,2,1,42324461.00
Hybridized,55,42,8023134.07,12862343.00,8329762.45,42,1,363209404.00
Hybridized,55,25,8098275.20,12569501.00,8601458.28,25,1,228223576.00
Hybridized,55,39,8033747.67,13335415.00,8376074.85,39,1,339849915.00
Hybridized,55,30,8094481.13,12737566.00,8519451.07,30,1,268729630.00
Hybridized,55,19,8016848.00,12817242.00,8691804.89,19,1,178666929.00
Hybridized,55,11,8058156.18,12492882.00,9194286.00,11,1,114316278.00
Hybridized,55,28,8020542.64,12502859.00,8467408.36,28,1,250526935.00
Hybridized,55,51,8005866.45,13202648.00,8265072.12,51,1,434756654.00
Hybridized,55,13,7945563.38,12743849.00,8926266.46,13,1,129455717.00
Hybridized,55,22,8082228.77,13149791.00,8680386.00,22,1,205321127.00
Hybridized,55,42,7972795.31,12518755.00,8271167.76,42,1,360786719.00
Hybridized,55,35,8021085.26,12679496.00,8383723.26,35,1,306537218.00
Hybridized,55,47,8044711.89,12629619.00,8313794.94,47,1,404136564.00
Hybridized,55,14,8072853.36,12496631.00,8965972.21,14,1,138746032.00
Hybridized,55,6,7928679.17,12790938.00,10060852.00,6,1,73612632.00
Hybridized,55,51,8021020.10,12861885.00,8273574.24,51,1,435457369.00
Hybridized,55,12,8267990.08,13246831.00,9372520.92,12,1,125731864.00
Hybridized,55,13,8064926.77,12800352.00,9050089.00,13,1,130848564.00
Hybridized,55,14,8671640.43,13032491.00,9603047.43,14,1,147524256.00
Hybridized,55,35,7997684.89,12444238.00,8353584.46,35,1,305504842.00
Hybridized,55,7,7958054.00,12845807.00,9793675.86,7,1,81453136.00
Hybridized,55,35,8049825.63,12790476.00,8415656.91,35,1,307775787.00
Hybridized,55,50,8040040.98,13098046.00,8302360.14,50,1,428152836.00
Hybridized,55,23,8064496.48,12599065.00,8612730.78,23,1,211224148.00
Hybridized,55,36,8094897.14,12653103.00,8446811.56,36,1,317515774.00
Hybridized,55,41,7986799.02,12697734.00,8296825.85,41,1,353182224.00
Hybridized,55,41,8021596.05,12884813.00,8336205.80,41,1,355051317.00
Hybridized,55,4,8737875.00,12619595.00,11893403.00,4,1,60375464.00
Hybridized,55,7,7950349.00,12476079.00,9733017.86,7,1,81896611.00
Hybridized,55,45,7999797.82,12787929.00,8284432.80,45,1,385779686.00
Hybridized,55,18,7971794.50,12502245.00,8666763.56,18,1,169074803.00
Hybridized,249,91,8014844.48,12331871.00,8150696.79,91,1,754908559.00
Hybridized,249,80,7951484.34,12542533.00,8108661.03,80,1,661566574.00
Hybridized,249,224,7977318.60,12631457.00,8034031.28,224,1,1812849537.00
Hybridized,249,4,8014271.75,12531198.00,11147543.75,4,1,57709631.00
Hybridized,249,93,8032154.86,13017067.00,8172452.98,93,1,773008149.00
Hybridized,249,184,8063990.03,12793977.00,8133859.48,184,1,1509842843.00
Hybridized,249,26,8003159.31,12624665.00,8489067.69,26,1,233586785.00
Hybridized,249,14,8196734.36,13245504.00,9143277.50,14,1,141080180.00
Hybridized,249,122,8037202.87,12961027.00,8143769.93,122,1,1006892426.00
Hybridized,249,104,8044867.53,12513440.00,8165518.42,104,1,862376746.00
Hybridized,249,30,8059056.97,12507749.00,8476490.57,30,1,267410625.00
Hybridized,249,87,8033376.90,13019091.00,8183365.56,87,1,725472670.00
Hybridized,249,31,8007093.29,12620775.00,8414590.52,31,1,275213838.00
Hybridized,249,118,8022794.04,12976874.00,8133163.88,118,1,972877331.00
Hybridized,249,75,8036225.36,12675920.00,8205588.99,75,1,628795278.00
Hybridized,249,154,8021721.54,12608144.00,8103910.94,154,1,1261440416.00
Hybridized,249,107,8042795.35,12526186.00,8160232.68,107,1,886079702.00
Hybridized,249,205,8054289.18,12752493.00,8116817.82,205,1,1677460150.00
Hybridized,249,81,8055871.81,12768914.00,8213839.20,81,1,678461213.00
Hybridized,249,76,8103661.11,12842115.00,8273045.96,76,1,641829476.00
Hybridized,249,129,8102254.74,12911982.00,8202682.88,129,1,1071165048.00
Hybridized,249,191,8059067.29,12843220.00,8126627.47,191,1,1565787327.00
Hybridized,249,102,7969592.75,12648139.00,8093929.68,102,1,838658056.00
Hybridized,249,219,8012616.05,12502836.00,8070035.42,219,1,1780804207.00
Hybridized,249,215,8016602.74,12933726.00,8077088.15,215,1,1749895477.00
Hybridized,249,122,7995702.69,12564240.00,8099003.26,122,1,1001414017.00
Hybridized,249,104,8003004.28,12995399.00,8128290.41,104,1,858598043.00
Hybridized,249,149,7958252.64,12495501.00,8042431.47,149,1,1211626001.00
Hybridized,249,160,8013409.81,12597279.00,8095166.44,160,1,1308323717.00
Hybridized,249,87,7933042.38,12719182.00,8079580.60,87,1,716035650.00
Hybridized,249,130,8027314.05,12590477.00,8124512.65,130,1,1069753524.00
Hybridized,249,131,8008443.51,12856108.00,8106879.40,131,1,1075167736.00
Hybridized,249,135,8030089.02,12740353.00,8124777.66,135,1,1110087093.00
Hybridized,249,30,8024153.20,12938671.00,8455861.47,30,1,266738701.00
Hybridized,249,235,8034243.86,12793654.00,8089011.10,235,1,1914116013.00
Hybridized,249,203,8019692.25,12601561.00,8082096.67,203,1,1653671238.00
Hybridized,249,20,8031258.30,12758565.00,8669636.50,20,1,186417364.00
Hybridized,249,161,7967882.61,12500994.00,8045845.78,161,1,1308672033.00
Hybridized,249,93,8027528.56,12757066.00,8165084.78,93,1,772558475.00
Hybridized,249,22,8001154.50,13000759.00,8592455.68,22,1,201919399.00
Hybridized,249,162,8015674.57,12592304.00,8093725.77,162,1,1324792937.00
Hybridized,249,150,8030192.34,12946754.00,8116817.60,150,1,1230707930.00
Hybridized,249,119,8015860.71,12815826.00,8123867.74,119,1,979793632.00
Hybridized,249,116,8013773.76,12647237.00,8123148.19,116,1,955781924.00
Hybridized,249,38,7980888.50,12633217.00,8313690.29,38,1,328665132.00
Hybridized,249,208,8028704.25,12739285.00,8090283.82,208,1,1696052371.00
Hybridized,249,162,8008295.45,12610837.00,8086483.45,162,1,1323139799.00
Hybridized,249,155,8004497.52,12869042.00,8087859.99,155,1,1266851827.00
Hybridized,249,55,7995741.07,12763679.00,8228148.96,55,1,465561694.00
Hybridized,249,69,8013393.04,13049631.00,8202860.03,69,1,579323666.00
Hybridized,249,42,8073044.45,12686770.00,8375536.43,42,1,364787338.00
Hybridized,249,64,8001842.91,12423991.00,8196335.80,64,1,537545311.00
Hybridized,249,249,8012667.65,12610743.00,8063631.45,249,1,2021348764.00
Hybridized,249,46,8009726.67,12704219.00,8286218.57,46,1,394153316.00
Hybridized,249,119,8044204.43,12655205.00,8150900.93,119,1,983266922.00
Hybridized,249,204,8012038.84,12832482.00,8075265.73,204,1,1660947103.00
Hybridized,249,100,8028952.57,13222132.00,8161552.73,100,1,829129540.00
Hybridized,249,149,7988197.38,12617680.00,8073189.34,149,1,1216041639.00
Hybridized,249,7,8104637.57,13096268.00,9976029.57,7,1,82764739.00
Hybridized,249,117,7987233.55,12568918.00,8095043.94,117,1,960379460.00
Hybridized,249,223,7984785.52,12577129.00,8041505.40,223,1,1806568232.00
Hybridized,249,47,7992523.30,12569654.00,8260350.04,47,1,401224667.00
Hybridized,249,48,8004736.96,12642048.00,8268446.15,48,1,409915529.00
Hybridized,249,162,7978044.17,12509695.00,8055593.70,162,1,1318366371.00
Hybridized,249,198,8033120.89,12561725.00,8096893.51,198,1,1616269389.00
Hybridized,249,238,7971057.30,12510789.00,8023930.84,238,1,1923257293.00
Hybridized,249,193,8010743.49,12559392.00,8076130.33,193,1,1571892176.00
Hybridized,249,228,8002620.58,12428217.00,8057469.60,228,1,1850683968.00
Hybridized,249,182,7984792.34,12494607.00,8053764.07,182,1,1478876621.00
Hybridized,249,148,7990879.48,12753208.00,8077380.05,148,1,1208481000.00
Hybridized,249,244,8024710.09,12523696.00,8076397.34,244,1,1984041174.00
Hybridized,249,45,7942259.20,12662005.00,8223968.36,45,1,383093230.00
Hybridized,249,58,8030626.55,12607353.00,8248415.14,58,1,491527492.00
Hybridized,249,201,8028762.92,12886506.00,8093213.14,201,1,1640125114.00
Hybridized,249,248,8026618.54,12579595.00,8077668.14,248,1,2016799705.00
Hybridized,249,90,7997222.70,12528965.00,8136861.29,90,1,745388737.00
Hybridized,249,206,8007029.68,12762100.00,8069305.17,206,1,1675579588.00
Hybridized,249,127,7973853.28,12677014.00,8073996.24,127,1,1038712910.00
Hybridized,249,50,8097038.10,12371723.00,8344881.86,50,1,430717733.00
Hybridized,249,189,7984811.28,12998817.00,8053909.33,189,1,1535572438.00
Hybridized,249,171,8042702.77,12977222.00,8118941.39,171,1,1401423378.00
Hybridized,249,162,7992571.83,13496758.00,8076213.81,162,1,1321415633.00
Hybridized,249,174,8009253.26,12729634.00,8082717.45,174,1,1419495948.00
Hybridized,249,2,8774543.50,12892143.00,15221532.00,2,1,43160535.00
Hybridized,249,106,8016232.47,12532394.00,8134823.58,106,1,875162490.00
Hybridized,249,127,7989708.87,12527569.00,8088665.78,127,1,1040695739.00
Hybridized,249,7,8233685.57,12763110.00,10057532.43,7,1,83640609.00
Hybridized,249,88,8034155.32,12866832.00,8180753.80,88,1,732737331.00
Hybridized,249,225,7985048.51,12471013.00,8040869.81,225,1,1822682632.00
Hybridized,249,122,8028284.09,12441854.00,8130595.18,122,1,1005431829.00
Hybridized,249,72,7995335.83,12957438.00,8175659.39,72,1,601788986.00
Hybridized,249,66,8051387.45,12628275.00,8243099.83,66,1,556858914.00
Hybridized,249,34,8025768.24,12657639.00,8398415.68,34,1,298560834.00
Hybridized,249,134,8013060.93,12655923.00,8107850.59,134,1,1099522431.00
Hybridized,249,2,8025405.00,12649615.00,14350975.00,2,1,41485023.00
Hybridized,249,121,7988839.55,12855502.00,8095406.21,121,1,992824096.00
Hybridized,249,107,8018536.12,12819582.00,8138676.30,107,1,883989043.00
Hybridized,249,176,7990612.19,12561894.00,8062294.10,176,1,1432152700.00
Hybridized,249,157,7976478.82,12604926.00,8057128.18,157,1,1278260374.00
Hybridized,249,249,8019649.59,12528698.00,8070287.31,249,1,2023088118.00
Hybridized,399,252,7995540.21,12610935.00,8045890.04,252,1,2041131616.00
Hybridized,399,175,7998849.11,12689922.00,8071708.22,175,1,1426085395.00
Hybridized,399,102,7963608.35,12477318.00,8086284.56,102,1,838496329.00
Hybridized,399,245,7997401.51,12473487.00,8048674.16,245,1,1985239168.00
Hybridized,399,137,7964827.65,12501203.00,8056427.48,137,1,1116886523.00
Hybridized,399,199,7981910.63,12954556.00,8047333.28,199,1,1614994081.00
Hybridized,399,154,8009385.16,12530409.00,8091161.44,154,1,1259548151.00
Hybridized,399,264,7990270.39,12643174.00,8038494.14,264,1,2135452154.00
Hybridized,399,232,7986498.62,12882484.00,8042366.33,232,1,1879530486.00
Hybridized,399,56,8018478.46,12778106.00,8247130.89,56,1,475189838.00
Hybridized,399,308,7994667.33,12478117.00,8035517.34,308,1,2488435128.00
Hybridized,399,73,7981620.99,12699056.00,8155952.49,73,1,608574359.00
Hybridized,399,99,7954264.89,12389352.00,8079755.03,99,1,812998370.00
Hybridized,399,315,7976365.72,12780613.00,8017270.13,315,1,2539470427.00
Hybridized,399,305,7965834.15,13032763.00,8008907.14,305,1,2456313573.00
Hybridized,399,1,7895588.00,12829692.00,20726565.00,1,1,33769179.00
Hybridized,399,10,7966993.90,12481525.00,9215680.50,10,1,105369311.00
Hybridized,399,137,7969692.40,12628805.00,8062243.97,137,1,1117556117.00
Hybridized,399,4,8110833.50,13158406.00,11401257.00,4,1,58520517.00
Hybridized,399,362,7981153.25,12641109.00,8016429.16,362,1,2915376807.00
Hybridized,399,167,7975244.86,12915159.00,8052949.29,167,1,1357965659.00
Hybridized,399,90,7982261.17,12490999.00,8121395.93,90,1,744096446.00
Hybridized,399,312,7968941.53,12600821.00,8009755.53,312,1,2512513153.00
Hybridized,399,391,7999153.90,12779692.00,8032177.07,391,1,3154132731.00
Hybridized,399,296,7961111.13,12565183.00,8003876.88,296,1,2383033899.00
Hybridized,399,213,7942847.97,12659215.00,8002596.65,213,1,1717935980.00
Hybridized,399,344,7960828.53,12474767.00,7997427.92,344,1,2764657386.00
Hybridized,399,4,7979263.75,13007049.00,11231608.00,4,1,57831061.00
Hybridized,399,374,7969080.08,12546154.00,8002962.26,374,1,3006684020.00
Hybridized,399,233,7983685.48,12731210.00,8038661.45,233,1,1886216335.00
Hybridized,399,226,7958891.31,12355214.00,8013937.12,226,1,1824621989.00
Hybridized,399,75,7961424.00,12739743.00,8131673.93,75,1,623068528.00
Hybridized,399,311,7952619.75,12432857.00,7992918.05,311,1,2499152451.00
Hybridized,399,287,7942730.51,12931956.00,7988113.94,287,1,2305897546.00
Hybridized,399,190,7950678.66,12472901.00,8016648.53,190,1,1536293803.00
Hybridized,399,195,7973469.33,12647108.00,8038686.73,195,1,1580805499.00
Hybridized,399,112,7934433.40,12879525.00,8049739.79,112,1,914678981.00
Hybridized,399,370,7948086.99,12606153.00,7982484.98,370,1,2967259738.00
Hybridized,399,325,7995668.35,12619224.00,8034840.15,325,1,2624605553.00
Hybridized,399,44,7975413.23,12539737.00,8260757.23,44,1,376430575.00
Hybridized,399,264,7983220.88,12479747.00,8030822.03,264,1,2133361549.00
Hybridized,399,44,7960620.16,12532083.00,8245842.32,44,1,375867369.00
Hybridized,399,171,7967665.09,12453861.00,8040845.56,171,1,1388160260.00
Hybridized,399,196,7976571.92,12431526.00,8040314.47,196,1,1589297359.00
Hybridized,399,162,8005542.83,12652720.00,8083994.77,162,1,1322870284.00
Hybridized,399,175,8086804.56,12487018.00,8158511.24,175,1,1441038608.00
Hybridized,399,224,8160799.92,12847881.00,8218505.19,224,1,1854297968.00
Hybridized,399,168,8165539.68,12510261.00,8240815.52,168,1,1397980009.00
Hybridized,399,263,8143430.74,12453288.00,8191145.20,263,1,2168205301.00
Hybridized,399,102,8152761.37,15516411.00,8305249.68,102,1,861093285.00
Hybridized,399,210,8087085.15,12635014.00,8147607.79,210,1,1724564841.00
Hybridized,399,123,8219155.66,12648208.00,8322338.08,123,1,1036632235.00
Hybridized,399,138,8038344.62,12547358.00,8129607.80,138,1,1135177426.00
Hybridized,399,223,8052874.59,12543165.00,8109468.31,223,1,1821797021.00
Hybridized,399,93,8028530.44,12911854.00,8167717.22,93,1,773012828.00
Hybridized,399,283,8050001.70,12562253.00,8094724.71,283,1,2304231657.00
Hybridized,399,80,8137719.14,12638519.00,8296076.62,80,1,676616129.00
Hybridized,399,97,8096309.85,12569890.00,8226239.96,97,1,811126591.00
Hybridized,399,332,8097393.10,13162738.00,8137368.23,332,1,2715069062.00
Hybridized,399,385,8049788.73,12471464.00,8082512.08,385,1,3125974788.00
Hybridized,399,243,8006615.03,12462179.00,8058188.32,243,1,1971611685.00
Hybridized,399,153,7963861.30,12485311.00,8045775.45,153,1,1244223303.00
Hybridized,399,70,8069851.24,13303246.00,8260284.00,70,1,591252815.00
Hybridized,399,122,8010823.71,12726636.00,8115422.66,122,1,1003628166.00
Hybridized,399,14,7989430.00,12764037.00,8901555.14,14,1,137824560.00
Hybridized,399,328,7974416.22,12659136.00,8013310.88,328,1,2642166550.00
Hybridized,399,266,7956084.02,12666347.00,8004001.52,266,1,2142527461.00
Hybridized,399,323,7974006.98,12665922.00,8013519.28,323,1,2602017355.00
Hybridized,399,97,7991009.72,12507456.00,8120276.46,97,1,800819264.00
Hybridized,399,176,7971674.36,13088926.00,8046351.40,176,1,1429666910.00
Hybridized,399,322,7974816.82,12617299.00,8014292.81,322,1,2594031339.00
Hybridized,399,304,7954754.58,13356128.00,7998995.12,304,1,2445438485.00
Hybridized,399,274,7886934.07,12369266.00,7932360.87,274,1,2186723461.00
Hybridized,399,82,7888146.40,12338826.00,8038963.49,82,1,672331747.00
Hybridized,399,394,7875932.43,12449329.00,7907850.89,394,1,3129022816.00
Hybridized,399,371,7920839.88,12565037.00,7955009.31,371,1,2964670532.00
Hybridized,399,383,7987001.90,12693207.00,8020410.24,383,1,3085536231.00
Hybridized,399,333,8026969.68,12796227.00,8065705.23,333,1,2699970132.00
Hybridized,399,232,8109063.62,12662811.00,8163948.83,232,1,1907545860.00
Hybridized,399,11,8071327.09,12488056.00,9207176.64,11,1,114787176.00
Hybridized,399,19,8033179.79,12597700.00,8696599.11,19,1,178354085.00
Hybridized,399,164,8051674.12,12784331.00,8129944.11,164,1,1346527889.00
Hybridized,399,181,8001796.13,12561448.00,8071482.91,181,1,1474361834.00
Hybridized,399,297,7972452.77,12650966.00,8015319.28,297,1,2393898564.00
Hybridized,399,47,8039571.74,12580776.00,8307598.77,47,1,403416464.00
Hybridized,399,162,8052334.73,12498720.00,8129842.35,162,1,1330804714.00
Hybridized,399,160,7925623.97,12634135.00,8004895.99,160,1,1293953462.00
Hybridized,399,363,7948423.49,12668183.00,7983614.43,363,1,2911660383.00
Hybridized,399,298,8060331.03,12423295.00,8102321.86,298,1,2427912599.00
Hybridized,399,215,7963053.67,12429438.00,8021148.28,215,1,1737941223.00
Hybridized,399,309,7987481.70,12649198.00,8028742.07,309,1,2494347782.00
Hybridized,399,21,8033606.10,12440848.00,8626360.38,21,1,194355533.00
Hybridized,399,313,7978066.70,12521098.00,8018406.50,313,1,2523214227.00
Hybridized,399,205,8034598.49,12977829.00,8098205.99,205,1,1673304255.00
Hybridized,399,213,7954918.70,12421871.00,8013521.19,213,1,1720888710.00
Hybridized,399,103,7964991.44,12452166.00,8086195.79,103,1,845914831.00
Hybridized,399,37,8023148.38,12609324.00,8364337.11,37,1,322595265.00
Hybridized,399,58,8039673.84,12564408.00,8256690.69,58,1,492403988.00
Hybridized,399,220,8031816.25,12774436.00,8090199.41,220,1,1793271649.00
Hybridized,399,21,7980238.67,12624187.00,8581786.10,21,1,193273594.00
Hybridized,489,52,7984117.29,12387179.00,8222707.63,52,1,440633157.00
Hybridized,489,374,7976470.84,12533855.00,8010267.86,374,1,3009468684.00
Hybridized,489,238,7962329.41,12406693.00,8014797.26,238,1,1920841490.00
Hybridized,489,224,7936748.79,12741547.00,7993948.67,224,1,1803912268.00
Hybridized,489,241,7978704.56,12578555.00,8031195.61,241,1,1949832186.00
Hybridized,489,28,8284953.18,12547313.00,8733479.11,28,1,257611553.00
Hybridized,489,471,7964372.22,12478118.00,7991166.50,471,1,3777721527.00
Hybridized,489,400,7956993.22,12476338.00,7988506.03,400,1,3209141790.00
Hybridized,489,331,7958305.21,12721780.00,7997024.64,331,1,2660756969.00
Hybridized,489,207,7953954.43,12446314.00,8014373.73,207,1,1672459418.00
Hybridized,489,370,7924972.52,12656351.00,7959492.56,370,1,2958885165.00
Hybridized,489,456,7950001.41,12625406.00,7977995.54,456,1,3651793472.00
Hybridized,489,47,7943404.17,12644414.00,8212714.28,47,1,399190730.00
Hybridized,489,148,7972602.57,12712165.00,8058932.11,148,1,1205883887.00
Hybridized,489,76,7932376.99,12705748.00,8099857.09,76,1,628818106.00
Hybridized,489,133,7940125.42,12468988.00,8034157.34,133,1,1081841918.00
Hybridized,489,20,8162472.60,12555139.00,8790814.95,20,1,189080641.00
Hybridized,489,279,7998655.22,12427843.00,8043530.66,279,1,2257853476.00
Hybridized,489,1,8048386.00,13376145.00,21425887.00,1,1,34491235.00
Hybridized,489,299,7967742.07,12774639.00,8010745.95,299,1,2408878862.00
Hybridized,489,118,7971435.12,15102974.00,8099723.10,118,1,969165157.00
Hybridized,489,148,8010720.12,12554751.00,8095870.80,148,1,1211603785.00
Hybridized,489,284,7998456.08,12936986.00,8044312.70,284,1,2298460867.00
Hybridized,489,313,7997486.93,12417579.00,8037492.08,313,1,2529570146.00
Hybridized,489,308,7976885.43,12491833.00,8017750.38,308,1,2483006658.00
Hybridized,489,452,7978174.06,12985016.00,8007200.08,452,1,3632873035.00
Hybridized,489,77,8027625.31,12643942.00,8192187.88,77,1,644211777.00
Hybridized,489,280,7982554.73,12654125.00,8028071.30,280,1,2261693463.00
Hybridized,489,362,7965878.03,12732384.00,8001349.42,362,1,2910581045.00
Hybridized,489,172,7994302.08,12491258.00,8067218.65,172,1,1401092149.00
Hybridized,489,139,8026691.27,12452829.00,8116627.60,139,1,1141623868.00
Hybridized,489,254,7977995.95,12614022.00,8027968.33,254,1,2052666076.00
Hybridized,489,457,8060588.21,12639928.00,8088547.56,457,1,3710415598.00
Hybridized,489,321,8138948.41,13209986.00,8180432.16,321,1,2640177813.00
Hybridized,489,441,8179075.27,12772739.00,8208378.81,441,1,3635027673.00
Hybridized,489,146,8112085.91,12843707.00,8200401.49,146,1,1210827366.00
Hybridized,489,278,8191532.47,12936810.00,8238388.63,278,1,2304030103.00
Hybridized,489,452,8158338.13,13339156.00,8188168.53,452,1,3715554534.00
Hybridized,489,427,8128638.26,13104844.00,8159664.52,427,1,3498473199.00
Hybridized,489,468,8114804.95,13229556.00,8143381.19,468,1,3825576893.00
Hybridized,489,332,8137871.93,12866585.00,8176949.17,332,1,2728530921.00
Hybridized,489,229,8142586.88,12881742.00,8199164.48,229,1,1891450777.00
Hybridized,489,99,8063846.12,12680272.00,8192268.77,99,1,824532534.00
Hybridized,489,435,8123289.92,12954836.00,8153381.75,435,1,3560361190.00
Hybridized,489,376,8066067.50,13091328.00,8101212.27,376,1,3060067440.00
Hybridized,489,345,8035875.54,14177979.00,8077298.27,345,1,2800393480.00
Hybridized,489,260,8071688.45,12723132.00,8120915.73,260,1,2125161910.00
Hybridized,489,107,8105002.29,12756858.00,8224538.89,107,1,894418129.00
Hybridized,489,369,8062419.44,13383163.00,8099014.40,369,1,3002384021.00
Hybridized,489,267,8058875.90,12558132.00,8106210.52,267,1,2178194968.00
Hybridized,489,224,8073180.66,12576037.00,8129642.87,224,1,1836011037.00
Hybridized,489,257,8080665.39,12952762.00,8131372.41,257,1,2103220465.00
Hybridized,489,122,8106794.98,12639752.00,8210752.15,122,1,1014919630.00
Hybridized,489,256,8075383.61,12713402.00,8125370.23,256,1,2094097965.00
Hybridized,489,238,8054408.96,12417308.00,8106890.49,238,1,1942768837.00
Hybridized,489,206,8019131.03,12805734.00,8081617.18,206,1,1678000305.00
Hybridized,489,255,8054728.39,13193405.00,8106774.91,255,1,2080569574.00
Hybridized,489,477,8034294.12,12734689.00,8061319.01,477,1,3858989085.00
Hybridized,489,459,8095709.36,12861093.00,8124037.72,459,1,3742540939.00
Hybridized,489,247,8097934.65,12549999.00,8149035.30,247,1,2026316063.00
Hybridized,489,26,8166481.62,12559352.00,8649906.58,26,1,238124175.00
Hybridized,489,184,8075412.23,12644360.00,8144478.61,184,1,1512592846.00
Hybridized,489,235,8098798.93,12694557.00,8153130.67,235,1,1929735728.00
Hybridized,489,63,8058081.24,12576008.00,8258067.75,63,1,533428166.00
Hybridized,489,86,8000919.14,12766508.00,8149706.91,86,1,714025535.00
